publisher_id,name,slug,games_count,image_background
10894,Destination Software,destination-software,37,https://media.rawg.io/media/screenshots/86c/86c08ab7a59f721c8e2eebd2f9c2c349.jpg
10486,Creative Mobile,creative-mobile,2,https://media.rawg.io/media/screenshots/8a3/8a34ec2d20d27d7fe06725b2aa92f5dc.jpg
71463,Embark Studios,embark-studios,2,https://media.rawg.io/media/games/5af/5af62b2725a440cf6858ce66b30151e5.jpg
405,Prodigy Design Limited T/A Sidhe Interactive,prodigy-design-limited-ta-sidhe-interactive,36,https://media.rawg.io/media/screenshots/273/273780be8687912481df92adcaaf9655.jpg
269,Mobigame,mobigame,8,https://media.rawg.io/media/screenshots/004/004942feeb78bbdf98733c19bc08bcdf.jpg
4405,Atomic Fabrik,atomic-fabrik,181,https://media.rawg.io/media/screenshots/995/995d28563c993cd57308ecbb0a6351dc.jpg
412,Bulkhead Interactive,bulkhead-interactive,1,https://media.rawg.io/media/games/b90/b90af2554ee2660b2bf79afdabeea30b.jpg
9209,David Szymanski,david-szymanski,11,https://media.rawg.io/media/screenshots/a49/a49ff4d0f7f69ae0006d8035616b6e01.jpg
1978,Little Orbit,little-orbit,25,https://media.rawg.io/media/games/052/0522f89c19e05aecf2e91de8d808c9e1.jpg
50258,Sharkmob,sharkmob,2,https://media.rawg.io/media/games/ba9/ba981ea851b2a85b78d63d9ec53c19e5.jpg
8312,PikPok,pikpok,7,https://media.rawg.io/media/screenshots/0b0/0b00313cedcd134b1dbcda6ebaa23b38.jpeg
2760,Maciej Targoni,maciej-targoni,10,https://media.rawg.io/media/screenshots/b83/b8302327357c7822cd41e58e130d5698.jpg
9991,rokaplay,rokaplay,43,https://media.rawg.io/media/screenshots/91e/91e5e6c7d1c721f4c0cb3f88155c7008.jpg
41379,Games Incubator,games-incubator,51,https://media.rawg.io/media/screenshots/78f/78fa3bc10353451b72da76d3dbc32222.jpg
17042,Analgesic Productions,analgesic-productions,9,https://media.rawg.io/media/screenshots/68b/68b58079bd7f171ee3d61693f9c59a4b_rL2tj5w.jpg
597,LOOT Interactive,loot-interactive-llc,4,https://media.rawg.io/media/screenshots/933/9334a5e555b8e6bf1908f76b63c1c88b.jpg
11377,Cristian Manolachi,cristian-manolachi,137,https://media.rawg.io/media/screenshots/f2d/f2d0d7f708f598dd6986da0ee97b9a4e.jpg
6263,Fishing Cactus,fishing-cactus,10,https://media.rawg.io/media/screenshots/8ec/8ec437eabe9d0a84084dea7b32f48b03.jpg
37916,Big Sugar,big-sugar,10,https://media.rawg.io/media/screenshots/6ce/6ce7b3c02a57f6d21f1009ed3305736e.jpg
5837,Hanako Games,hanako-games,15,https://media.rawg.io/media/screenshots/575/5757c7f570d2b32e3b2cf0016505de69.jpg
30894,Joey Drew Studios,joey-drew-studios-inc,6,https://media.rawg.io/media/screenshots/811/811431c25da62c6e4ef25dffe31c39e6.jpg
2697,Blue Isle Studios,blue-isle-studios,3,https://media.rawg.io/media/screenshots/cbe/cbeaf7256ab2eec1c928cc0286fabc3b.jpg
31901,Spawn Digital,spawn-digital,9,https://media.rawg.io/media/screenshots/822/822529d77e3b6a8316d85785bbeac688.jpg
20990,Mad Dog Games,mad-dog-games,4,https://media.rawg.io/media/screenshots/937/937d05e09ad9db991dce2f022f00bc4f.jpg
11205,English,english,1,https://media.rawg.io/media/games/f32/f3240d0b7a9e6523c8d708129c512ac8.jpg
4564,Blue Wizard Digital,blue-wizard-digital,8,https://media.rawg.io/media/screenshots/abe/abe9a7b7b7ef629a31f8d4d19e61333f.jpg
21821,Flow Fire Games,flow-fire-games,4,https://media.rawg.io/media/screenshots/d7e/d7ec6f3909958d324f7a5ba77175cf7a.jpg
3622,Snowbird Games,snowbird-games,6,https://media.rawg.io/media/screenshots/cdd/cdd3098b7d4e31132be45a996f81ca70.jpg
76907,TEStudio,testudio,2,https://media.rawg.io/media/screenshots/565/56565c3f3f3e8dbd467870a8cfb03865.jpg
21377,Surefire.Games,surefiregames,24,https://media.rawg.io/media/screenshots/6e8/6e81207ed6680308a37729c07dd5a325.jpg
22675,bilibili,bilibili,17,https://media.rawg.io/media/screenshots/dcb/dcb2e8d313dbc3884dfc7f8c3b3fbdbb.jpg
40469,Benjamin Rivers,benjamin-rivers,5,https://media.rawg.io/media/screenshots/aee/aee4412c738ea586b41aa05b3a72f4c0.jpg
10380,Double Damage Games.,double-damage-games-2,2,https://media.rawg.io/media/games/59f/59f8ff56cde745ceb56029f229ad4e43.jpg
7830,Double Damage Games,double-damage-games,2,https://media.rawg.io/media/games/59f/59f8ff56cde745ceb56029f229ad4e43.jpg
34740,INFORMATION SOLUTIONS GROUP,information-solutions-group-inc,24,https://media.rawg.io/media/screenshots/bc6/bc67d1e29d32a540a3c120f3176f29ad_znp15xS.jpg
10049,Ovid Works,ovid-works,4,https://media.rawg.io/media/screenshots/4c0/4c06ba596240ee8739f70382d59af686.jpg
8077,Sorath,sorath,3,https://media.rawg.io/media/games/bc3/bc38deccf8bfab8b588d29817c68c1ff.jpg
10017,Flashbulb,flashbulb,5,https://media.rawg.io/media/screenshots/3b4/3b4c685ad1994bd05d9aa4686f508dcd.jpg
63815,RocRac,rocrac,3,https://media.rawg.io/media/screenshots/0e1/0e16e6a50f15ef8a7927cb8d48f46fa5.jpg
6365,Shaman Games Studio,shaman-games-studio,14,https://media.rawg.io/media/screenshots/ea8/ea84cac7c7cbb78bb081e584ef963b3b.jpg
2028,Adriaan de Jongh,adriaan-de-jongh,10,https://media.rawg.io/media/games/12a/12adba0afa155296fd29a38946479729.jpg
28171,"Imagineer Co.,Ltd.",imagineer-coltd,10,https://media.rawg.io/media/games/3e6/3e600abffbf14ce2e52a717e40fdb352.jpg
32873,VEEWO GAMES,veewo-games,3,https://media.rawg.io/media/games/1dc/1dc6e75ad252eabfa9f7864b19b10255.jpg
15506,Lionsgate,lionsgate,3,https://media.rawg.io/media/games/435/4351573fc473390479154f44b9dca695.jpg
67793,Phoenix Labs,phoenix-labs,2,https://media.rawg.io/media/games/82e/82e96c9d95f1be27c02a99962fdd16ec.jpg
52890,Hooded Horse,hooded-horse,31,https://media.rawg.io/media/screenshots/cc1/cc119a3f6204c63c2dea79ebcf96c124.jpg
18609,Weather Factory,weather-factory,5,https://media.rawg.io/media/games/ec5/ec58c8b204da0d48448e7c2d148d0110.jpg
40490,Playful,playful,3,https://media.rawg.io/media/screenshots/06c/06cae9d547252654ee2b93a739a588da.jpg
7718,Edge of Reality,edge-of-reality,1,https://media.rawg.io/media/screenshots/6c2/6c24b24fa99fcde001228a6f4f7e0295.jpg
226,Mi-Clos Studio,mi-clos-studio,11,https://media.rawg.io/media/screenshots/241/2415223e87eba47df1517e683db17e08.jpg
11524,WizardWorks,wizardworks,50,https://media.rawg.io/media/screenshots/457/457a2ece387919259382280bd4df1e27.jpg
7524,Fish Factory Games,fish-factory-games,2,https://media.rawg.io/media/screenshots/376/376c0927f2ff4c5fd38a95d5ff501bba.jpg
7430,Slightly Mad Studios,slightly-mad-studios,11,https://media.rawg.io/media/screenshots/2ef/2ef8fe6a3347f4402edb6ce1177d0d18.jpg
8969,White Paper Games,white-paper-games,4,https://media.rawg.io/media/screenshots/938/938a22f90efb63bebcbce474e6f10822.jpg
7730,Hitcents,hitcents,20,https://media.rawg.io/media/screenshots/cce/cce49be5d1bc5f971c9d15e15b465206.jpg
3002,DIGITAL MELODY GAMES KITAJEWSKI I STALEWSKI SPOLKA JAWNA,digital-melody-games-kitajewski-i-stalewski-spolka,19,https://media.rawg.io/media/screenshots/3cb/3cb039694181f08511eaa7b4233dc8ad.jpg
3730,Nordic Trolls,nordic-trolls,2,https://media.rawg.io/media/games/717/7173e47bd2ff75435b747e6d3507343a.jpg
4745,Abbey Games,abbey-games,4,https://media.rawg.io/media/screenshots/d88/d885640d9858324e2948b9b4092cf58f.jpg
8972,IndiePub,indiepub,6,https://media.rawg.io/media/screenshots/99c/99c4448a67b9a3b9d2d73f35cd4748b5.jpg
69754,Ringling College of Art and Design,ringling-college-of-art-and-design,8,https://media.rawg.io/media/screenshots/a59/a591e0628ccd1a4abba2073b2f2105b0.jpg
7819,Interdimensional Games,interdimensional-games-inc,5,https://media.rawg.io/media/screenshots/4c7/4c717d1808ea116b8c938189432a7c4c.jpg
31498,Uppercut Games,uppercut-games,4,https://media.rawg.io/media/games/442/442204ac4ad76d50a6883832f74b37d8.jpg
11758,Domark,domark,43,https://media.rawg.io/media/screenshots/a86/a861b4dbb312cce0e8c58e4b6e6ce142.jpg
31905,Grey Box - Six Foot,grey-box-six-foot,1,https://media.rawg.io/media/games/5aa/5aa4c12a53bc5f606bf8d92461ec747d.jpg
984,ARTE France Apps,arte-france-apps,11,https://media.rawg.io/media/screenshots/fd8/fd8f9d76c3863a1b515b9d1cb3fb1922_ihp9Ehk.jpg
10367,Over The Moon Games,over-the-moon-games-inc,2,https://media.rawg.io/media/screenshots/c7d/c7d3c3582e2136427294b1e38ac49499.jpg
1226,Over The Moon,over-the-moon,3,https://media.rawg.io/media/screenshots/af2/af2ecc6d854efd19e3591c61136f9a44.jpg
62795,uNIC Studios,unic-studios-llc,1,https://media.rawg.io/media/screenshots/8a7/8a7586c647e10e6b6959df16d8bdc909.jpg
88652,Ginger,ginger,1,https://media.rawg.io/media/screenshots/8a7/8a7586c647e10e6b6959df16d8bdc909.jpg
10305,Stainless Games,stainless-games,8,https://media.rawg.io/media/screenshots/8fd/8fdcd9366893dd52d0d38ad1ad81dff1.jpg
17380,Team Salvato,team-salvato,1,https://media.rawg.io/media/games/216/2160ccf104a99fa278e4da0f86bcaf66.png
11678,Graphsim Entertainment,graphsim-entertainment,3,https://media.rawg.io/media/games/717/7173e47bd2ff75435b747e6d3507343a.jpg
3292,ANPA.US,anpaus,29,https://media.rawg.io/media/screenshots/db6/db6343aac9d4802df3c523bcab91780a.jpg
33797,Draw Distance,draw-distance,4,https://media.rawg.io/media/games/ee6/ee66777c0d0cf7490deb502a2629a358.jpg
6643,increpare games,increpare-games,5,https://media.rawg.io/media/screenshots/7d0/7d0998a8b47df82464366cff162542bf.jpg
12595,Active Software,active-software,2,https://media.rawg.io/media/screenshots/c34/c342b5adae40236aa77afcf220b71f55.jpg
19065,Scavengers Studio,scavengers-studio,3,https://media.rawg.io/media/screenshots/dfe/dfe48baa20b1a6be5953999035622c65.jpg
23137,Crytivo,crytivo,30,https://media.rawg.io/media/screenshots/556/55603c323aa8f795d96c22e3d5c7e329.jpg
80,Halfbrick,halfbrick,19,https://media.rawg.io/media/screenshots/b56/b563ad8938133167e003dc7c09bb8458.jpg
11173,Monster Couch,monster-couch,9,https://media.rawg.io/media/games/9b8/9b81f13454031d7e358b46a5c0aba521.jpg
4790,Nova Dimension,nova-dimension,14,https://media.rawg.io/media/screenshots/ac0/ac0eb85e5e6f160085da91949d16f273.jpg
1762,Hassey Enterprises,hassey-enterprises-inc,7,https://media.rawg.io/media/screenshots/ef5/ef51179d8250a946f4be07fcaea3fb1b.jpeg
4660,Application Systems Heidelberg,application-systems-heidelberg,26,https://media.rawg.io/media/screenshots/8ec/8ec369a75a27775bd4e211c632f0309b.jpg
4017,Robot Gentleman,robot-gentleman,4,https://media.rawg.io/media/screenshots/e9e/e9e19e791513add41990b4c5958c5bf1.jpg
3575,Crystal Shard,crystal-shard,7,https://media.rawg.io/media/screenshots/820/8208de0d65a0a70d03dac27ac6784e45.jpg
22879,BadLand Publishing,badland-publishing,18,https://media.rawg.io/media/screenshots/4a6/4a6beaf428d086f476ac4c6825cdbbd4.jpg
21039,MidBoss,midboss,5,https://media.rawg.io/media/screenshots/02c/02c492df578b8eedbde3e4379f9f536a.jpg
9552,KranX Productions,kranx-productions,6,https://media.rawg.io/media/screenshots/a74/a744d76476a3c4532572e0953673012a.jpg
6382,Butterscotch Shenanigans,butterscotch-shenanigans,9,https://media.rawg.io/media/screenshots/60a/60a9baff73e28cbb39ef848329c667e1_vNa9U13.jpg
11477,Gremlin Interactive,gremlin-interactive,58,https://media.rawg.io/media/games/885/8858877b10b705b4fcd9c0fc7946f4c7.jpg
12936,Universal Interactive,universal-interactive,11,https://media.rawg.io/media/games/33c/33c38ddd123a4801e27c651089c1f5a6.jpg
3159,Endless Loop Studios,endless-loop-studios,11,https://media.rawg.io/media/screenshots/612/612a39464475f7b3b1469a0443869506.jpg
10793,UFO Interactive Games,ufo-interactive-games,45,https://media.rawg.io/media/screenshots/1e5/1e5dfe133ebf1b0d35bd36bfc914d1c1.jpg
8146,Atelier 801,atelier-801,8,https://media.rawg.io/media/screenshots/092/0922422089a8962bba5fb3b35d402714.jpg
4109,SmashGames,smashgames,7,https://media.rawg.io/media/screenshots/dc1/dc19ad9ec58ea08c9fb60e22fe2d4749.jpg
4053,800 North and Digital Ranch,800-north-and-digital-ranch,1,https://media.rawg.io/media/screenshots/711/7115f17fd8453b9d4d93536446247404.jpg
3245,System 3,system-3,23,https://media.rawg.io/media/screenshots/487/48725cb702edb3eec8455805205492be.jpg
11540,Accolade,accolade,86,https://media.rawg.io/media/screenshots/d86/d86266847b2b502a7c22d3c67307626d.jpg
51843,Secret Mode,secret-mode,18,https://media.rawg.io/media/screenshots/521/521c48a32b7242e13500d582c6ddb5ef.jpg
3892,Edge Case Games,edge-case-games-ltd,1,https://media.rawg.io/media/screenshots/98b/98be8f23250201b23deba4cedde7e9ca.jpg
51982,DreadXP,dreadxp,25,https://media.rawg.io/media/screenshots/1de/1deb120b677bb06be58030e56cb791c1.jpg
1972,Digixart Entertainment,digixart-entertainment,3,https://media.rawg.io/media/screenshots/ddb/ddbbda424b08acd1fbe83acc5c99e585.jpg
53520,WAEM Game Studios,waem-game-studios,1,https://media.rawg.io/media/screenshots/bc5/bc50266c05f2cc473bf98c4033c2f285.jpg
41891,Diagonal Games,diagonal-games,1,https://media.rawg.io/media/screenshots/bc5/bc50266c05f2cc473bf98c4033c2f285.jpg
3193,FIVE-BN GAMES,five-bn-games,35,https://media.rawg.io/media/screenshots/606/606272f6a0a3099524c98dd0fcab13a6.jpg
10382,Throwback Entertainment,throwback-entertainment,30,https://media.rawg.io/media/screenshots/d5d/d5d3b088dc053f9404ec568dc09187a6.jpg
57669,Curve Games,curve-games,11,https://media.rawg.io/media/screenshots/931/931bb7839a39d1965472279f792f6930.jpg
21061,Drageus Games,drageus-games,28,https://media.rawg.io/media/screenshots/700/700ac83d5d5e67ed1886b28bcbe682a7.jpg
54208,Shiro Unlimited,shiro-unlimited,6,https://media.rawg.io/media/games/c0f/c0f6bbf11ab1b6448e1613eedac58833.jpg
27453,X-Legend Entertainment Co,x-legend-entertainment-co-ltd,14,https://media.rawg.io/media/screenshots/487/487832387e0de5ceb3b7f5be42a33098_EPyVYfx.jpg
17495,Ant Workshop,ant-workshop,8,https://media.rawg.io/media/screenshots/c3c/c3c28a16cbe8ef3ceb5ed88d518d806e.jpg
8100,Popcannibal,popcannibal,6,https://media.rawg.io/media/screenshots/b29/b2976bdc4e6eabdae4555e1251670b63.jpg
1990,Surreal Games ApS,surreal-games-aps,3,https://media.rawg.io/media/screenshots/48e/48e760c916cfa7ed737d5b5a130f702a_N9pZJRx.jpg
14690,Reverie World Studios,reverie-world-studios,10,https://media.rawg.io/media/screenshots/9bd/9bde7d7da3e281b709ed0c34dce19f6d.jpg
5918,Xitilon,xitilon,27,https://media.rawg.io/media/screenshots/985/98510093886cc50a7783fd52e9b89c71.jpg
7426,Rogue Snail,rogue-snail,3,https://media.rawg.io/media/screenshots/ad9/ad9eea67ace9cfee1303ae04ce0b2ac9.jpeg
8247,Die Gute Fabrik,die-gute-fabrik,4,https://media.rawg.io/media/screenshots/a32/a3279cdccbf06d799211fed0a6ec7279.jpg
22940,Madmind Studio,madmind-studio,15,https://media.rawg.io/media/screenshots/059/059c6258242eb5991efd80a126ce42f6.jpg
2066,Osauhing Creative Mobile,osauhing-creative-mobile,13,https://media.rawg.io/media/games/40a/40ab95c1639aa1d7ec04d4cd523af6b1.jpg
14405,FuturLab,futurlab,5,https://media.rawg.io/media/games/659/65959a07c4e6dc7a9034993bbb3ba232.jpg
21538,КиКо,kiko,34,https://media.rawg.io/media/screenshots/c9e/c9edffc940596f65f21264f627b4e6b5.jpg
39073,Kavan Bahrami,kavan-bahrami,1,https://media.rawg.io/media/screenshots/234/2341a78cfc68acd460228fafcf7f9ccc.jpg
92718,Mr.Spoon,mrspoon,1,https://media.rawg.io/media/screenshots/234/2341a78cfc68acd460228fafcf7f9ccc.jpg
79526,Shenzhen Yiling Industrial Design Center,shenzhen-yiling-industrial-design-center,2,https://media.rawg.io/media/screenshots/eec/eeca218af56dd7a908f0e2f3bc93a278.jpg
86579,Cameron Smith-Randick,cameron-smith-randick,1,https://media.rawg.io/media/screenshots/234/2341a78cfc68acd460228fafcf7f9ccc.jpg
86578,Squishy,squishy,2,https://media.rawg.io/media/screenshots/234/2341a78cfc68acd460228fafcf7f9ccc.jpg
33805,Lore Nine Studio,lore-nine-studio,1,https://media.rawg.io/media/screenshots/234/2341a78cfc68acd460228fafcf7f9ccc.jpg
12050,Titus Software,titus-software,39,https://media.rawg.io/media/screenshots/ee6/ee6fff2df89e96dafff2d37c727dd122.jpg
61854,Renka,renka,6,https://media.rawg.io/media/screenshots/a60/a60c121ddd5fc709ee00b2904b6ac5ea.jpg
5204,Tale of Tales,tale-of-tales,8,https://media.rawg.io/media/screenshots/5ff/5ff817b9241e4ed46c815324e82f6f2c.jpg
18317,Handy Games,handy-games,9,https://media.rawg.io/media/screenshots/42c/42cc6c4df3575810637efcd86d605ceb.jpg
8964,Erik Svedäng,erik-svedang,6,https://media.rawg.io/media/screenshots/f8a/f8a1203fcf76a4352cd711702d252aa1_FOf3lw6.jpg
3476,Gazillion Entertainment,gazillion-entertainment,3,https://media.rawg.io/media/screenshots/37f/37f6c595ddfc5050a02f0f95d8805d77.jpg
7801,Shiver Games,shiver-games,4,https://media.rawg.io/media/screenshots/e1a/e1a62920e12ab0ead89781437e47d81a.jpg
4619,Trek Industries,trek-industries-inc,3,https://media.rawg.io/media/screenshots/120/120539996c2cdaef469c594fc96b8e72.jpg
3469,Survios,survios,10,https://media.rawg.io/media/screenshots/e30/e301d2debab5c5df738f0b8449ef1daa.jpg
3237,Sunken Treasure Games,sunken-treasure-games,1,https://media.rawg.io/media/screenshots/ca4/ca4111b9e2efeb0e2472d9ff958d6cd3.jpg
37077,FYQD-Studio,fyqd-studio,3,https://media.rawg.io/media/games/a3a/a3a5c03d2ddc9debb91a1e44ade9b6bf.jpg
10631,PartTimeIndie,parttimeindie,3,https://media.rawg.io/media/screenshots/118/11880eadae8008e4aa07956346935720.jpg
2796,Dartfrog,dartfrog-llc,1,https://media.rawg.io/media/games/068/0686934f91304843c9ad37ec55c3ac1d.jpg
8277,Demruth,demruth,1,https://media.rawg.io/media/screenshots/76f/76ff4289a2a3ad7659cae129b859d67e.jpg
20940,Secret Exit,secret-exit,7,https://media.rawg.io/media/screenshots/dd9/dd909004052791fbc9dedb307bd6f10d.jpg
12995,ZOO Digital Publishing,zoo-digital-publishing,39,https://media.rawg.io/media/games/236/236b79a5c51ed6bf59dffd2d24df30cc.jpg
